,daily,temp,humidity,precip,windspeed
2017-12-11,25.77,-2.5,88.9,0.555,10.3
2017-12-12,14.57,-0.4,91.0,0.15,18.2
2017-12-15,18.3,2.5,80.8,1.318,14.2
2017-12-16,52.403999999999996,0.1,85.2,0.039,13.4
2017-12-17,8.704,4.0,87.2,1.914,22.3
2017-12-18,36.697,3.5,91.1,0.008,21.0
2017-12-19,15.25,9.5,92.3,0.0,22.7
2017-12-20,18.25,9.7,91.1,0.476,26.2
2017-12-21,5.11,4.8,95.4,0.0,14.9
2017-12-22,96.35000000000001,4.6,97.6,0.163,30.3
2017-12-23,11.6,10.9,91.8,0.125,37.3
2017-12-24,19.02,10.9,91.8,0.957,43.1
2017-12-25,13.218,6.1,96.9,12.152,19.1
2017-12-26,15.058,1.0,93.7,4.646,13.2
2017-12-27,5.19,0.1,79.4,0.018,24.7
2017-12-28,29.339,0.7,80.1,1.968,18.3
2017-12-29,19.49,-1.1,95.6,0.137,15.7
2017-12-30,94.988,2.4,94.1,2.224,25.7
2017-12-31,15.07,5.1,88.5,6.633,56.1
2018-01-02,13.975,2.8,93.0,5.191,19.2
2018-01-03,6.75,4.2,94.1,9.164,21.6
2018-01-07,60.47,-3.3,90.1,0.801,6.8
2018-01-08,29.86,-3.4,89.2,5.507,13.2
2018-01-09,13.755,3.4,89.9,0.111,19.7
2018-01-10,28.080999999999996,2.7,96.1,0.303,11.4
2018-01-11,47.947,2.3,95.6,0.008,6.1
2018-01-12,39.036,4.1,88.1,0.01,12.1
2018-01-13,5.03,4.5,84.7,0.221,16.4
2018-01-14,14.413,5.8,84.9,1.332,37.2
2018-01-15,27.527,5.1,89.7,5.092,34.7
2018-01-16,20.555,0.6,94.2,1.285,27.5
2018-01-17,4.88,1.2,90.2,2.018,27.0
2018-01-18,13.104,1.1,93.1,15.759,17.1
2018-01-19,7.375,1.0,93.1,19.919,22.5
2018-01-20,24.326,-1.0,90.7,1.663,17.3
2018-01-21,27.234,-1.6,93.6,20.539,12.9
2018-01-22,27.775,5.1,89.2,1.418,26.0
2018-01-23,7.12,7.7,88.5,6.701,35.1
2018-01-24,6.28,6.6,83.8,15.408,51.2
2018-01-25,26.7,4.3,85.1,2.139,22.5
2018-01-26,4.77,1.9,90.2,0.179,14.6
2018-01-28,15.25,8.9,88.5,0.966,46.4
2018-01-29,33.78,6.1,79.5,7.815,42.2
2018-01-30,16.7,5.1,86.2,0.567,34.2
2018-02-01,30.85,4.3,70.9,0.268,25.2
2018-02-02,8.175,4.0,74.3,0.02,17.6
2018-02-03,35.522999999999996,2.4,96.4,4.488,5.5
2018-02-04,32.345,3.2,93.1,1.68,6.0
2018-02-05,18.541,1.8,84.2,0.0,14.2
2018-02-06,14.133,0.9,80.4,1.135,14.8
2018-02-07,51.665,-0.2,82.2,0.176,25.9
2018-02-08,32.04,5.4,89.4,0.501,24.7
2018-02-09,14.05,2.3,80.3,0.313,20.4
2018-02-10,5.836,4.5,86.0,2.153,26.4
2018-02-11,82.971,1.8,78.1,2.484,25.8
2018-02-12,64.231,1.5,85.8,0.416,26.0
2018-02-13,10.42,2.9,79.2,2.023,22.5
2018-02-14,29.401,3.1,78.7,1.435,28.5
2018-02-15,13.302,3.7,80.3,0.803,41.3
2018-02-16,19.259999999999998,4.5,82.5,0.678,24.9
2018-02-18,33.97,2.7,96.1,0.942,9.8
2018-02-19,43.4,7.0,96.1,4.542,11.8
2018-02-22,4.568,1.9,84.7,0.137,14.5
2018-02-23,29.19,1.9,74.6,0.0,16.2
2018-02-24,49.412,1.9,74.1,0.0,18.7
2018-02-25,12.249,1.3,77.8,0.0,17.1
2018-02-26,20.39,1.0,74.7,0.173,20.0
2018-02-27,5.74,-0.2,80.5,0.945,25.3
2018-02-28,23.797,-3.3,81.3,0.0,31.3
2018-03-01,59.52,-1.9,85.8,34.125,38.7
2018-03-02,4.691,0.2,83.2,60.714,36.0
2018-03-04,61.903,1.4,87.9,2.182,19.7
2018-03-05,19.84,2.4,98.5,21.82,20.3
2018-03-06,38.205,2.4,97.0,12.199,23.7
2018-03-08,16.185000000000002,2.8,86.6,0.775,18.0
2018-03-09,28.142,3.4,82.1,0.77,28.4
2018-03-10,14.235,3.2,96.3,8.848,24.6
2018-03-11,80.916,5.3,96.2,7.803,8.0
2018-03-12,1.577,5.0,90.8,0.984,7.7
2018-03-13,7.77,5.1,86.3,0.089,11.0
2018-03-14,40.713,5.1,81.1,0.0,26.3
2018-03-19,12.509,2.3,69.8,0.122,22.9
2018-03-20,24.194000000000003,2.9,67.1,0.0,12.1
2018-03-21,55.135,5.9,82.8,0.026,36.1
2018-03-22,68.18,7.9,79.1,0.07,29.4
2018-03-23,39.932,7.2,80.4,9.409,37.7
2018-03-24,9.453,5.3,76.5,0.026,22.7
2018-03-25,67.759,5.5,76.0,0.073,22.6
2018-03-26,23.259999999999998,4.4,73.5,0.01,12.9
2018-03-27,24.603,5.9,89.0,2.585,21.2
2018-03-28,19.651,4.6,82.1,1.282,21.4
