,daily,temp,humidity,precip,windspeed
2017-02-02,23.68,9.4,83.2,0.888,29.0
2017-02-04,25.888,4.8,86.8,7.849,30.4
2017-02-05,20.42,2.9,88.8,1.36,10.6
2017-02-06,78.361,2.0,89.2,0.623,20.7
2017-02-07,72.31,2.8,95.7,14.049,14.2
2017-02-08,13.0,3.3,89.8,0.276,13.6
2017-02-09,45.751999999999995,2.3,82.2,0.072,14.7
2017-02-10,33.426,1.1,88.1,1.446,16.3
2017-02-11,36.980000000000004,2.5,84.7,1.636,29.7
2017-02-12,38.801,3.3,78.8,0.793,32.1
2017-02-13,30.323,4.7,86.2,0.43,25.8
2017-02-14,56.592,5.6,83.3,0.0,25.0
2017-02-15,49.049,6.3,90.8,0.094,18.1
2017-02-16,79.964,8.2,85.8,0.846,31.0
2017-02-17,54.388000000000005,5.0,92.6,0.155,8.8
2017-02-18,51.942,9.4,87.6,0.874,30.0
2017-02-19,19.746,9.5,88.1,0.034,29.1
2017-02-20,5.645,10.5,77.3,0.181,39.3
2017-02-22,4.242,6.1,72.3,2.573,38.3
2017-02-23,13.089,2.5,91.7,17.72,31.3
2017-02-24,25.785,3.3,86.0,0.488,20.3
2017-02-25,23.62,7.9,84.3,7.305,41.5
2017-02-26,32.29,6.4,85.5,10.539,38.1
2017-02-27,32.608999999999995,3.3,80.0,1.966,22.7
2017-02-28,29.8,2.4,78.3,0.034,13.4
2017-03-02,26.92,3.5,78.2,0.152,31.5
2017-03-04,20.796,4.7,96.4,13.167,25.5
2017-03-05,23.349999999999998,4.5,92.0,3.593,7.9
2017-03-06,19.74,4.5,89.3,0.689,9.3
2017-03-07,134.179,4.7,85.0,0.357,18.2
2017-03-08,29.92,7.2,83.0,2.431,41.3
2017-03-09,41.614000000000004,7.3,73.1,4.074,26.5
2017-03-10,57.47,5.2,91.2,0.335,7.5
2017-03-11,70.914,9.5,89.8,0.935,18.5
2017-03-12,68.957,8.7,88.9,0.582,19.9
2017-03-24,5.01,5.0,76.9,0.101,15.4
2017-03-25,31.077,8.3,60.6,0.0,15.5
2017-03-26,54.427,6.4,77.1,0.0,14.4
2017-03-27,22.58,6.4,81.2,0.0,16.7
2017-03-28,15.33,6.7,89.7,0.111,14.1
2017-03-29,35.53,8.3,95.1,2.432,16.4
2017-03-30,25.26,11.7,87.4,1.613,19.0
2017-03-31,22.324,11.7,84.3,5.071,33.5
2017-04-01,20.29,10.5,79.7,2.469,20.2
2017-04-02,40.131,8.3,72.6,0.0,22.0
2017-04-03,14.77,8.2,79.0,0.221,30.9
2017-04-04,12.89,9.3,70.4,0.595,33.9
2017-04-05,135.715,9.3,66.5,0.0,27.0
2017-04-06,100.86,9.3,76.0,0.0,28.1
2017-04-07,99.167,9.4,76.6,0.0,20.9
2017-04-08,80.97,9.6,71.1,0.0,20.7
2017-04-09,5.05,8.6,78.8,0.052,29.1
2017-04-10,35.980000000000004,8.6,64.5,0.06,27.1
2017-04-11,68.351,9.1,77.1,0.0,41.5
2017-04-12,25.778,9.8,67.2,0.046,33.0
2017-04-13,18.979000000000003,7.8,72.3,0.058,26.7
2017-04-14,53.595,7.9,77.6,0.521,24.2
2017-04-15,51.697,6.7,68.1,0.044,27.1
2017-04-16,8.06,6.1,78.4,1.362,16.9
2017-04-17,59.0,6.7,70.4,0.101,20.8
2017-04-18,47.1,4.0,70.4,0.0,14.2
2017-04-19,22.37,9.4,69.9,0.008,23.3
2017-04-20,31.14,11.9,76.0,0.008,26.2
2017-04-21,47.86,11.1,71.7,0.421,28.7
2017-04-22,88.674,7.1,62.2,0.0,14.0
2017-04-23,53.51,7.7,68.0,0.0,29.3
2017-04-24,90.505,6.6,61.5,0.374,33.5
2017-04-25,28.137,4.6,63.6,0.289,28.0
2017-04-26,94.462,5.5,57.9,0.0,13.2
2017-04-27,36.83,9.5,65.2,0.085,21.6
2017-04-28,53.43,7.6,71.4,0.184,13.3
2017-04-29,74.517,9.0,71.7,0.115,20.5
2017-04-30,30.413,10.0,70.6,0.0,35.1
2017-05-01,51.095000000000006,9.5,81.2,0.0,26.3
2017-05-02,53.964,9.3,82.0,0.0,19.4
2017-05-03,17.57,10.3,65.7,0.0,27.0
2017-05-05,72.25399999999999,8.9,70.3,0.0,29.1
2017-05-06,5.43,9.4,70.1,0.0,26.6
2017-05-07,99.01599999999999,10.3,74.2,0.0,18.4
2017-05-08,173.961,8.7,66.2,0.0,26.0
2017-05-09,41.910000000000004,10.3,66.8,0.0,23.6
2017-05-10,62.272000000000006,8.9,73.7,0.0,20.4
2017-05-11,60.42,9.4,78.1,0.0,22.5
2017-05-12,52.59,9.7,84.4,0.0,21.4
2017-05-13,67.72200000000001,10.7,92.1,2.473,28.4
2017-05-14,35.45,13.0,67.2,1.509,26.5
2017-05-15,59.870000000000005,12.1,84.2,6.104,18.8
2017-05-16,43.95,14.6,78.2,2.298,37.5
2017-05-17,57.489999999999995,11.6,72.5,0.0,19.7
2017-05-18,46.485,12.3,67.4,0.034,19.0
2017-05-19,39.695,10.3,76.9,0.0,16.3
2017-05-20,100.84,10.2,87.0,5.291,19.6
2017-05-21,42.97,11.3,79.2,0.811,22.4
2017-05-22,79.575,12.4,83.5,0.617,17.6
2017-05-23,24.32,11.7,81.5,5.301,22.9
2017-05-24,38.59,16.0,82.9,0.347,23.4
2017-05-25,51.6,18.7,76.1,0.0,14.2
2017-05-26,44.479,18.9,74.0,0.0,15.9
2017-05-27,150.84199999999998,15.8,85.2,1.287,15.9
2017-05-28,44.61,16.7,77.4,2.682,20.1
2017-05-29,70.134,11.6,85.3,0.263,16.9
2017-05-30,66.0,12.8,82.2,4.187,32.4
2017-05-31,30.770000000000003,12.9,66.7,0.0,15.8
2017-06-01,31.771,14.6,78.8,0.336,23.5
2017-06-02,69.82,14.6,72.8,0.878,19.1
2017-06-04,53.88,12.1,74.0,0.658,22.9
2017-06-05,119.41,11.8,87.5,11.699,17.8
2017-06-06,44.89,11.0,94.0,36.744,18.8
2017-06-07,81.06,12.5,62.7,10.73,30.0
2017-06-08,21.1,10.8,91.5,15.044,20.4
2017-06-09,39.05,13.7,84.5,8.242,24.5
2017-06-10,56.712,14.7,81.4,3.678,24.1
2017-06-11,45.546,14.3,82.4,4.388,28.8
2017-06-12,26.501,13.5,80.6,2.263,34.7
2017-06-13,83.132,14.4,83.0,0.488,25.4
2017-06-14,28.720000000000002,16.4,78.6,0.254,17.2
2017-06-15,29.21,14.5,76.9,2.544,28.7
2017-06-16,67.054,14.1,83.7,0.17,26.0
2017-06-17,90.43,18.8,79.6,0.0,26.3
2017-06-18,87.437,19.0,77.3,0.0,24.9
2017-06-19,102.06,17.2,79.1,0.0,22.3
2017-06-20,68.50999999999999,13.5,81.5,0.0,20.2
2017-06-21,90.884,15.0,89.7,1.096,11.9
2017-06-22,73.331,15.9,83.2,6.703,21.1
2017-06-23,108.58,14.5,75.6,1.248,33.9
2017-06-24,83.44,12.7,69.1,0.008,37.1
2017-06-25,39.6,12.6,70.1,0.715,27.8
2017-06-26,67.545,12.5,76.0,0.008,11.9
2017-06-27,18.03,11.4,92.1,9.061,17.4
2017-06-28,49.18,12.1,82.8,3.334,25.8
2017-06-29,29.19,11.3,88.4,15.045,18.8
2017-06-30,59.239999999999995,13.8,85.8,1.741,16.8
2017-07-01,6.709,14.2,81.0,0.13,32.3
2017-07-02,19.325,13.3,78.0,0.109,28.2
2017-07-03,17.9,13.9,71.4,0.262,21.3
2017-07-04,51.171,11.3,92.5,5.18,17.6
2017-07-05,49.059,13.4,83.4,0.65,15.4
2017-07-06,22.59,14.8,89.1,1.322,13.7
2017-07-07,73.182,15.5,81.3,0.109,20.7
2017-07-08,74.08,13.7,67.8,0.0,25.4
2017-07-09,49.199,13.6,86.2,3.308,20.8
2017-07-10,94.793,12.0,92.3,5.367,13.3
2017-07-11,19.0,12.7,83.7,0.748,15.3
2017-07-12,22.942,13.9,75.1,0.01,14.5
2017-07-13,57.64,14.3,78.1,0.0,25.5
2017-07-14,140.544,14.1,76.2,0.88,21.3
2017-07-15,13.09,15.8,90.9,1.723,29.7
2017-07-16,124.619,14.6,71.9,0.0,30.5
2017-07-17,61.76,16.8,69.8,0.0,31.3
2017-07-18,18.75,16.1,77.5,0.0,22.2
2017-07-19,35.24,15.0,89.9,0.0,22.6
2017-07-20,37.24,14.3,81.7,7.427,20.5
2017-07-21,35.79,13.2,86.0,0.218,20.2
2017-07-22,89.28,14.3,92.9,5.736,22.6
2017-07-23,65.84,15.2,93.0,4.291,19.3
2017-07-24,82.72999999999999,15.8,76.8,0.047,18.6
2017-07-25,65.532,13.6,88.6,0.037,11.7
2017-07-26,18.956,14.1,87.5,10.783,28.6
2017-07-27,130.243,13.6,80.4,1.751,27.2
2017-07-28,67.777,14.2,81.6,1.372,24.6
2017-07-29,123.96199999999999,14.1,84.4,5.602,29.4
2017-07-30,17.36,14.2,83.5,2.395,23.2
2017-07-31,30.990000000000002,13.8,83.0,1.176,24.0
2017-08-01,29.836,12.8,88.5,5.813,23.6
2017-08-02,65.064,13.3,89.3,3.192,19.0
2017-08-03,17.9,15.7,85.2,4.637,25.4
2017-08-04,5.12,14.4,86.6,6.925,20.7
2017-08-05,93.414,13.5,79.6,2.876,18.4
2017-08-06,43.557,12.2,85.2,2.172,17.5
2017-08-07,65.456,13.8,80.9,1.777,22.4
2017-08-08,48.146,13.7,77.4,0.0,16.6
2017-08-09,52.443000000000005,13.9,71.8,0.0,18.3
2017-08-10,85.197,12.9,77.9,0.0,26.7
2017-08-11,87.543,15.1,83.8,0.459,30.1
2017-08-12,20.322,13.9,79.8,1.419,19.4
2017-08-13,53.26,12.4,75.9,0.0,17.7
2017-08-14,80.78,13.5,88.8,8.28,17.3
2017-08-15,54.902,15.0,80.9,15.145,29.5
2017-08-16,166.692,13.7,85.6,2.343,21.8
2017-08-17,159.064,16.0,80.6,3.963,29.3
2017-08-18,76.49,13.0,88.8,6.498,28.2
2017-08-19,39.376999999999995,13.7,80.0,0.261,33.8
2017-08-20,91.857,14.1,78.5,0.168,17.1
2017-08-21,19.74,12.3,88.3,0.01,9.6
2017-08-22,46.751000000000005,15.3,93.7,2.19,13.5
2017-08-23,68.684,16.8,85.9,9.319,17.9
2017-08-24,17.0,15.3,81.1,0.018,22.4
2017-08-25,83.89,15.0,89.3,2.49,16.9
2017-08-26,104.24199999999999,15.1,85.2,2.359,19.3
2017-08-27,92.16,15.1,84.6,0.082,23.8
