,daily,temp,humidity,precip,windspeed
2017-05-08,32.187999999999995,8.7,66.2,0.0,26.0
2017-05-09,88.174,10.3,66.8,0.0,23.6
2017-05-10,182.691,8.9,73.7,0.0,20.4
2017-05-11,163.029,9.4,78.1,0.0,22.5
2017-05-12,109.616,9.7,84.4,0.0,21.4
2017-05-13,25.91,10.7,92.1,2.473,28.4
2017-05-14,84.52,13.0,67.2,1.509,26.5
2017-05-15,108.88,12.1,84.2,6.104,18.8
2017-05-16,31.39,14.6,78.2,2.298,37.5
2017-05-17,52.92,11.6,72.5,0.0,19.7
2017-05-18,80.704,12.3,67.4,0.034,19.0
2017-05-19,39.984,10.3,76.9,0.0,16.3
2017-05-20,116.95599999999999,10.2,87.0,5.291,19.6
2017-05-21,92.864,11.3,79.2,0.811,22.4
2017-05-22,54.359,12.4,83.5,0.617,17.6
2017-05-23,116.156,11.7,81.5,5.301,22.9
2017-05-24,38.52,16.0,82.9,0.347,23.4
2017-05-25,101.55000000000001,18.7,76.1,0.0,14.2
2017-05-26,91.102,18.9,74.0,0.0,15.9
2017-05-27,38.33,15.8,85.2,1.287,15.9
2017-05-28,28.68,16.7,77.4,2.682,20.1
2017-05-29,15.02,11.6,85.3,0.263,16.9
2017-05-30,60.91,12.8,82.2,4.187,32.4
2017-05-31,87.709,12.9,66.7,0.0,15.8
2017-06-01,30.067999999999998,14.6,78.8,0.336,23.5
2017-06-02,80.78,14.6,72.8,0.878,19.1
2017-06-03,6.05,11.7,77.6,2.249,16.0
2017-06-04,55.991,12.1,74.0,0.658,22.9
2017-06-05,66.763,11.8,87.5,11.699,17.8
2017-06-06,53.239999999999995,11.0,94.0,36.744,18.8
2017-06-07,50.949000000000005,12.5,62.7,10.73,30.0
2017-06-08,68.41,10.8,91.5,15.044,20.4
2017-06-09,106.96,13.7,84.5,8.242,24.5
2017-06-10,88.07,14.7,81.4,3.678,24.1
2017-06-11,145.01,14.3,82.4,4.388,28.8
2017-06-12,198.33499999999998,13.5,80.6,2.263,34.7
2017-06-13,56.96,14.4,83.0,0.488,25.4
2017-06-14,16.169999999999998,16.4,78.6,0.254,17.2
2017-06-15,50.557,14.5,76.9,2.544,28.7
2017-06-16,32.283,14.1,83.7,0.17,26.0
2017-06-17,57.108000000000004,18.8,79.6,0.0,26.3
2017-06-18,79.19,19.0,77.3,0.0,24.9
2017-06-19,53.36,17.2,79.1,0.0,22.3
2017-06-20,82.182,13.5,81.5,0.0,20.2
2017-06-21,60.872,15.0,89.7,1.096,11.9
2017-06-22,70.17,15.9,83.2,6.703,21.1
2017-06-23,15.637,14.5,75.6,1.248,33.9
2017-06-24,86.54,12.7,69.1,0.008,37.1
2017-06-25,138.49699999999999,12.6,70.1,0.715,27.8
2017-06-26,89.97,12.5,76.0,0.008,11.9
2017-06-27,98.67,11.4,92.1,9.061,17.4
2017-06-28,109.32300000000001,12.1,82.8,3.334,25.8
2017-06-29,87.67,11.3,88.4,15.045,18.8
2017-06-30,46.11,13.8,85.8,1.741,16.8
2017-07-01,53.49,14.2,81.0,0.13,32.3
