,daily,temp,humidity,precip,windspeed
2017-02-18,63.335,9.4,87.6,0.874,30.0
2017-02-19,11.094,9.5,88.1,0.034,29.1
2017-02-20,6.0,10.5,77.3,0.181,39.3
2017-02-21,60.41,7.9,81.8,0.794,36.2
2017-02-22,41.760000000000005,6.1,72.3,2.573,38.3
2017-02-23,24.223,2.5,91.7,17.72,31.3
2017-02-24,37.885,3.3,86.0,0.488,20.3
2017-02-25,35.41,7.9,84.3,7.305,41.5
2017-02-26,37.785,6.4,85.5,10.539,38.1
2017-02-27,18.8,3.3,80.0,1.966,22.7
2017-02-28,60.799,2.4,78.3,0.034,13.4
2017-03-01,31.279,2.7,78.4,0.01,14.5
2017-03-03,11.91,2.7,88.5,0.153,20.1
2017-03-04,36.701,4.7,96.4,13.167,25.5
2017-03-05,64.778,4.5,92.0,3.593,7.9
2017-03-06,54.519999999999996,4.5,89.3,0.689,9.3
2017-03-07,25.0,4.7,85.0,0.357,18.2
2017-03-09,49.87,7.3,73.1,4.074,26.5
2017-03-10,42.456,5.2,91.2,0.335,7.5
2017-03-11,26.619999999999997,9.5,89.8,0.935,18.5
2017-03-12,43.046,8.7,88.9,0.582,19.9
2017-03-13,39.54,8.8,75.9,0.016,30.8
2017-03-14,46.43,9.9,72.1,0.079,52.0
2017-03-15,44.299,8.7,78.3,0.046,34.1
2017-03-16,58.69,8.2,78.8,0.745,41.0
2017-03-17,24.3,6.6,89.7,2.196,32.2
2017-03-18,56.706,7.2,91.5,3.662,16.6
2017-03-19,79.46000000000001,9.1,81.6,4.717,33.9
2017-03-20,47.15,5.9,80.5,2.614,36.0
2017-03-21,36.870000000000005,2.6,85.0,3.007,36.2
2017-03-22,37.735,1.9,84.9,1.065,32.0
2017-03-23,71.61,5.3,77.4,1.537,28.7
2017-03-24,36.97,5.0,76.9,0.101,15.4
2017-03-25,31.48,8.3,60.6,0.0,15.5
2017-03-26,71.449,6.4,77.1,0.0,14.4
2017-03-27,70.50999999999999,6.4,81.2,0.0,16.7
2017-03-28,60.17,6.7,89.7,0.111,14.1
2017-03-29,23.68,8.3,95.1,2.432,16.4
2017-03-30,28.11,11.7,87.4,1.613,19.0
2017-03-31,32.04,11.7,84.3,5.071,33.5
2017-04-01,66.14,10.5,79.7,2.469,20.2
2017-04-02,23.02,8.3,72.6,0.0,22.0
2017-04-03,83.705,8.2,79.0,0.221,30.9
2017-04-04,23.02,9.3,70.4,0.595,33.9
2017-04-05,41.44,9.3,66.5,0.0,27.0
2017-04-06,38.67,9.3,76.0,0.0,28.1
2017-04-07,30.97,9.4,76.6,0.0,20.9
2017-04-08,50.356,9.6,71.1,0.0,20.7
2017-04-09,58.092,8.6,78.8,0.052,29.1
2017-04-10,37.9,8.6,64.5,0.06,27.1
2017-04-11,73.93,9.1,77.1,0.0,41.5
2017-04-12,57.26,9.8,67.2,0.046,33.0
2017-04-13,23.512999999999998,7.8,72.3,0.058,26.7
2017-04-14,29.795,7.9,77.6,0.521,24.2
2017-04-15,20.259999999999998,6.7,68.1,0.044,27.1
2017-04-16,7.78,6.1,78.4,1.362,16.9
2017-04-17,7.27,6.7,70.4,0.101,20.8
2017-04-18,6.52,4.0,70.4,0.0,14.2
2017-04-19,23.41,9.4,69.9,0.008,23.3
2017-04-20,9.76,11.9,76.0,0.008,26.2
2017-04-21,12.54,11.1,71.7,0.421,28.7
2017-04-22,53.99,7.1,62.2,0.0,14.0
2017-04-23,46.337,7.7,68.0,0.0,29.3
2017-04-24,17.810000000000002,6.6,61.5,0.374,33.5
2017-04-25,27.869999999999997,4.6,63.6,0.289,28.0
2017-04-26,4.52,5.5,57.9,0.0,13.2
2017-04-27,30.874000000000002,9.5,65.2,0.085,21.6
2017-04-28,31.671,7.6,71.4,0.184,13.3
2017-04-29,15.25,9.0,71.7,0.115,20.5
2017-04-30,7.870000000000001,10.0,70.6,0.0,35.1
2017-05-01,35.128,9.5,81.2,0.0,26.3
2017-05-02,34.91,9.3,82.0,0.0,19.4
2017-05-03,71.136,10.3,65.7,0.0,27.0
2017-05-04,21.871,8.7,73.1,0.0,32.2
2017-05-05,32.67,8.9,70.3,0.0,29.1
2017-05-06,7.83,9.4,70.1,0.0,26.6
2017-05-07,12.85,10.3,74.2,0.0,18.4
2017-05-08,29.421,8.7,66.2,0.0,26.0
2017-05-09,79.09899999999999,10.3,66.8,0.0,23.6
2017-05-10,58.17,8.9,73.7,0.0,20.4
2017-05-11,72.72999999999999,9.4,78.1,0.0,22.5
2017-05-12,84.40899999999999,9.7,84.4,0.0,21.4
2017-05-13,43.16,10.7,92.1,2.473,28.4
2017-05-14,33.29,13.0,67.2,1.509,26.5
2017-05-15,20.53,12.1,84.2,6.104,18.8
2017-05-16,35.849999999999994,14.6,78.2,2.298,37.5
2017-05-17,26.28,11.6,72.5,0.0,19.7
2017-05-18,31.083,12.3,67.4,0.034,19.0
2017-05-19,9.1,10.3,76.9,0.0,16.3
2017-05-20,77.95,10.2,87.0,5.291,19.6
2017-05-21,79.047,11.3,79.2,0.811,22.4
2017-05-22,53.95,12.4,83.5,0.617,17.6
2017-05-23,66.08,11.7,81.5,5.301,22.9
2017-05-24,12.29,16.0,82.9,0.347,23.4
2017-05-25,59.08,18.7,76.1,0.0,14.2
2017-05-26,24.580000000000002,18.9,74.0,0.0,15.9
2017-05-27,35.65,15.8,85.2,1.287,15.9
2017-05-28,18.32,16.7,77.4,2.682,20.1
2017-05-29,40.59,11.6,85.3,0.263,16.9
2017-05-30,46.79,12.8,82.2,4.187,32.4
2017-05-31,45.552,12.9,66.7,0.0,15.8
2017-06-01,72.499,14.6,78.8,0.336,23.5
2017-06-02,19.916,14.6,72.8,0.878,19.1
2017-06-03,38.11,11.7,77.6,2.249,16.0
2017-06-04,17.07,12.1,74.0,0.658,22.9
2017-06-05,38.82,11.8,87.5,11.699,17.8
2017-06-06,28.57,11.0,94.0,36.744,18.8
2017-06-07,15.33,12.5,62.7,10.73,30.0
2017-06-08,20.259999999999998,10.8,91.5,15.044,20.4
2017-06-09,23.330000000000002,13.7,84.5,8.242,24.5
2017-06-10,35.829,14.7,81.4,3.678,24.1
2017-06-11,24.05,14.3,82.4,4.388,28.8
2017-06-12,82.097,13.5,80.6,2.263,34.7
2017-06-13,22.69,14.4,83.0,0.488,25.4
2017-06-14,23.08,16.4,78.6,0.254,17.2
2017-06-15,36.69,14.5,76.9,2.544,28.7
2017-06-16,18.921,14.1,83.7,0.17,26.0
2017-06-17,52.33,18.8,79.6,0.0,26.3
2017-06-18,42.92,19.0,77.3,0.0,24.9
2017-06-19,31.57,17.2,79.1,0.0,22.3
2017-06-20,33.58,13.5,81.5,0.0,20.2
2017-06-21,10.96,15.0,89.7,1.096,11.9
2017-06-22,34.19,15.9,83.2,6.703,21.1
2017-06-23,45.328,14.5,75.6,1.248,33.9
2017-06-24,14.83,12.7,69.1,0.008,37.1
2017-06-25,16.71,12.6,70.1,0.715,27.8
2017-06-26,32.47,12.5,76.0,0.008,11.9
2017-06-27,50.338,11.4,92.1,9.061,17.4
2017-06-28,42.836,12.1,82.8,3.334,25.8
2017-06-29,14.99,11.3,88.4,15.045,18.8
2017-06-30,31.35,13.8,85.8,1.741,16.8
2017-07-01,48.09,14.2,81.0,0.13,32.3
2017-07-02,50.14,13.3,78.0,0.109,28.2
2017-07-03,23.02,13.9,71.4,0.262,21.3
2017-07-04,15.66,11.3,92.5,5.18,17.6
2017-07-05,56.129999999999995,13.4,83.4,0.65,15.4
2017-07-06,49.78,14.8,89.1,1.322,13.7
2017-07-07,63.199999999999996,15.5,81.3,0.109,20.7
2017-07-08,46.870000000000005,13.7,67.8,0.0,25.4
2017-07-09,57.32,13.6,86.2,3.308,20.8
2017-07-10,68.19,12.0,92.3,5.367,13.3
2017-07-11,74.274,12.7,83.7,0.748,15.3
2017-07-12,55.033,13.9,75.1,0.01,14.5
2017-07-13,222.82,14.3,78.1,0.0,25.5
2017-07-14,28.27,14.1,76.2,0.88,21.3
2017-07-15,63.46,15.8,90.9,1.723,29.7
2017-07-16,16.23,14.6,71.9,0.0,30.5
2017-07-17,48.27,16.8,69.8,0.0,31.3
2017-07-18,17.87,16.1,77.5,0.0,22.2
2017-07-19,29.470000000000002,15.0,89.9,0.0,22.6
2017-07-20,64.381,14.3,81.7,7.427,20.5
2017-07-21,33.9,13.2,86.0,0.218,20.2
2017-07-22,70.09,14.3,92.9,5.736,22.6
2017-07-23,62.230000000000004,15.2,93.0,4.291,19.3
2017-07-24,17.349999999999998,15.8,76.8,0.047,18.6
2017-07-25,56.800000000000004,13.6,88.6,0.037,11.7
2017-07-26,46.164,14.1,87.5,10.783,28.6
2017-07-27,47.287,13.6,80.4,1.751,27.2
2017-07-28,88.0,14.2,81.6,1.372,24.6
2017-07-29,76.631,14.1,84.4,5.602,29.4
2017-07-30,75.83,14.2,83.5,2.395,23.2
2017-07-31,91.66999999999999,13.8,83.0,1.176,24.0
2017-08-01,66.777,12.8,88.5,5.813,23.6
2017-08-02,42.249,13.3,89.3,3.192,19.0
2017-08-03,43.43,15.7,85.2,4.637,25.4
2017-08-04,14.81,14.4,86.6,6.925,20.7
2017-08-05,26.21,13.5,79.6,2.876,18.4
2017-08-06,43.94,12.2,85.2,2.172,17.5
2017-08-07,50.18,13.8,80.9,1.777,22.4
2017-08-08,23.13,13.7,77.4,0.0,16.6
2017-08-09,58.139,13.9,71.8,0.0,18.3
2017-08-10,3.89,12.9,77.9,0.0,26.7
