,daily,temp,humidity,precip,windspeed
2017-04-26,70.62,5.5,57.9,0.0,13.2
2017-04-27,50.199999999999996,9.5,65.2,0.085,21.6
2017-04-28,43.519999999999996,7.6,71.4,0.184,13.3
2017-04-29,67.12,9.0,71.7,0.115,20.5
2017-04-30,67.03,10.0,70.6,0.0,35.1
2017-05-02,5.890000000000001,9.3,82.0,0.0,19.4
2017-05-03,12.09,10.3,65.7,0.0,27.0
2017-05-04,37.47,8.7,73.1,0.0,32.2
2017-05-05,39.11,8.9,70.3,0.0,29.1
2017-05-06,40.620000000000005,9.4,70.1,0.0,26.6
2017-05-07,44.01,10.3,74.2,0.0,18.4
2017-05-08,54.63,8.7,66.2,0.0,26.0
2017-05-09,37.95,10.3,66.8,0.0,23.6
2017-05-10,89.42,8.9,73.7,0.0,20.4
2017-05-11,54.842999999999996,9.4,78.1,0.0,22.5
2017-05-12,22.939,9.7,84.4,0.0,21.4
2017-05-13,21.799999999999997,10.7,92.1,2.473,28.4
2017-05-14,51.11,13.0,67.2,1.509,26.5
2017-05-15,40.06,12.1,84.2,6.104,18.8
2017-05-16,39.88,14.6,78.2,2.298,37.5
2017-05-17,29.12,11.6,72.5,0.0,19.7
2017-05-18,16.45,12.3,67.4,0.034,19.0
2017-05-19,86.08,10.3,76.9,0.0,16.3
2017-05-20,16.89,10.2,87.0,5.291,19.6
2017-05-21,28.75,11.3,79.2,0.811,22.4
2017-05-22,23.43,12.4,83.5,0.617,17.6
2017-05-23,61.863,11.7,81.5,5.301,22.9
2017-05-24,18.45,16.0,82.9,0.347,23.4
2017-05-25,47.620000000000005,18.7,76.1,0.0,14.2
2017-05-26,27.878,18.9,74.0,0.0,15.9
2017-05-28,31.450000000000003,16.7,77.4,2.682,20.1
2017-05-29,37.78,11.6,85.3,0.263,16.9
2017-05-30,24.869,12.8,82.2,4.187,32.4
2017-05-31,37.774,12.9,66.7,0.0,15.8
2017-06-02,45.233999999999995,14.6,72.8,0.878,19.1
2017-06-03,57.492,11.7,77.6,2.249,16.0
2017-06-04,17.92,12.1,74.0,0.658,22.9
2017-06-05,7.13,11.8,87.5,11.699,17.8
2017-06-06,42.571,11.0,94.0,36.744,18.8
2017-06-07,26.809,12.5,62.7,10.73,30.0
2017-06-08,67.6,10.8,91.5,15.044,20.4
2017-06-09,54.416,13.7,84.5,8.242,24.5
2017-06-10,31.269000000000002,14.7,81.4,3.678,24.1
2017-06-11,48.309,14.3,82.4,4.388,28.8
2017-06-12,62.323,13.5,80.6,2.263,34.7
2017-06-13,48.934,14.4,83.0,0.488,25.4
2017-06-14,24.604,16.4,78.6,0.254,17.2
2017-06-15,99.143,14.5,76.9,2.544,28.7
2017-06-16,197.625,14.1,83.7,0.17,26.0
2017-06-17,41.08,18.8,79.6,0.0,26.3
2017-06-18,34.14,19.0,77.3,0.0,24.9
2017-06-19,26.528,17.2,79.1,0.0,22.3
2017-06-20,66.473,13.5,81.5,0.0,20.2
2017-06-21,39.543,15.0,89.7,1.096,11.9
2017-06-22,57.824,15.9,83.2,6.703,21.1
2017-06-23,66.605,14.5,75.6,1.248,33.9
2017-06-24,55.34,12.7,69.1,0.008,37.1
2017-06-25,35.129999999999995,12.6,70.1,0.715,27.8
2017-06-26,50.742000000000004,12.5,76.0,0.008,11.9
2017-06-27,30.436,11.4,92.1,9.061,17.4
2017-06-28,58.367,12.1,82.8,3.334,25.8
2017-06-29,46.02,11.3,88.4,15.045,18.8
2017-06-30,34.02,13.8,85.8,1.741,16.8
2017-07-02,3.67,13.3,78.0,0.109,28.2
2017-07-03,21.4,13.9,71.4,0.262,21.3
2017-07-04,62.66,11.3,92.5,5.18,17.6
2017-07-05,24.93,13.4,83.4,0.65,15.4
2017-07-06,27.832,14.8,89.1,1.322,13.7
2017-07-07,70.115,15.5,81.3,0.109,20.7
2017-07-08,25.896,13.7,67.8,0.0,25.4
2017-07-09,34.813,13.6,86.2,3.308,20.8
2017-07-10,46.542,12.0,92.3,5.367,13.3
2017-07-11,42.95,12.7,83.7,0.748,15.3
2017-07-12,59.47,13.9,75.1,0.01,14.5
2017-07-13,25.725,14.3,78.1,0.0,25.5
2017-07-14,25.278,14.1,76.2,0.88,21.3
2017-07-15,30.200000000000003,15.8,90.9,1.723,29.7
2017-07-16,31.97,14.6,71.9,0.0,30.5
2017-07-17,16.96,16.8,69.8,0.0,31.3
2017-07-18,29.19,16.1,77.5,0.0,22.2
2017-07-19,44.92,15.0,89.9,0.0,22.6
2017-07-20,24.57,14.3,81.7,7.427,20.5
2017-07-21,30.62,13.2,86.0,0.218,20.2
2017-07-22,22.45,14.3,92.9,5.736,22.6
2017-07-23,21.48,15.2,93.0,4.291,19.3
2017-07-24,19.169999999999998,15.8,76.8,0.047,18.6
2017-07-25,67.44,13.6,88.6,0.037,11.7
2017-07-26,38.93,14.1,87.5,10.783,28.6
2017-07-27,22.79,13.6,80.4,1.751,27.2
2017-07-28,60.47,14.2,81.6,1.372,24.6
2017-07-29,16.85,14.1,84.4,5.602,29.4
2017-07-30,22.07,14.2,83.5,2.395,23.2
2017-07-31,24.36,13.8,83.0,1.176,24.0
