,daily,temp,humidity,precip,windspeed
2017-08-24,138.264,15.3,81.1,0.018,22.4
2017-08-25,126.639,15.0,89.3,2.49,16.9
2017-08-26,82.319,15.1,85.2,2.359,19.3
2017-08-27,108.466,15.1,84.6,0.082,23.8
2017-08-28,131.44,16.6,85.7,0.487,28.2
2017-08-29,99.117,11.9,82.5,0.018,25.2
2017-08-30,80.92,12.4,80.5,0.69,20.6
2017-08-31,112.161,12.1,80.6,0.101,13.8
2017-09-01,121.02000000000001,12.8,81.4,0.432,11.7
2017-09-02,98.0,11.9,79.6,0.0,14.0
2017-09-03,90.34,12.5,83.9,0.525,16.8
2017-09-04,45.066,14.7,94.1,7.602,17.4
2017-09-05,92.906,13.1,84.8,0.467,25.2
2017-09-06,119.529,13.1,81.2,0.152,27.1
2017-09-07,86.935,13.0,91.0,1.4,20.9
2017-09-08,85.0,12.5,86.7,0.404,27.0
2017-09-09,89.66,12.9,82.7,0.498,13.0
2017-09-10,96.152,11.9,88.5,2.95,26.5
2017-09-11,155.03,12.2,81.0,3.754,24.9
2017-09-12,97.17,11.8,79.0,0.408,25.2
2017-09-13,154.984,10.0,91.7,4.432,15.4
2017-09-14,129.152,11.2,76.4,2.215,23.0
2017-09-15,101.33,11.8,74.9,0.442,16.3
2017-09-16,91.69999999999999,9.7,80.2,1.217,12.9
2017-09-17,137.39,10.5,87.3,0.495,14.6
2017-09-18,79.016,10.8,82.1,1.121,9.5
2017-09-19,137.94,9.4,84.3,0.101,19.5
2017-09-20,114.753,13.6,90.3,2.459,17.0
2017-09-21,75.788,11.9,88.4,4.917,17.6
2017-09-22,183.63,9.3,88.9,0.318,17.0
2017-09-23,72.152,13.0,86.9,0.137,16.6
2017-09-24,159.759,13.8,87.6,2.697,11.8
2017-09-25,169.445,13.6,96.3,10.991,10.5
2017-09-26,125.542,13.8,92.0,0.0,15.1
2017-09-27,42.431,14.3,84.5,0.016,24.0
2017-09-28,128.033,14.2,82.0,5.272,16.4
2017-09-29,238.236,13.0,79.2,0.863,24.6
2017-09-30,167.759,9.9,79.3,0.399,19.1
2017-10-01,57.51,8.7,93.4,5.014,33.9
2017-10-02,57.341,12.1,79.6,5.378,41.2
2017-10-03,109.94,10.9,75.3,0.173,28.8
2017-10-04,47.022999999999996,10.4,87.3,1.813,29.4
2017-10-05,32.817,10.1,77.1,5.182,20.7
2017-10-06,53.72,8.7,80.9,0.0,17.3
2017-10-07,74.074,13.1,84.2,0.28,26.5
2017-10-08,150.623,12.0,87.8,0.0,17.4
2017-10-09,40.296,12.7,88.7,1.12,19.7
2017-10-10,157.794,11.7,83.1,1.25,30.4
2017-10-11,210.55,12.2,86.2,4.42,29.9
2017-10-12,124.21,10.6,83.3,0.974,27.8
2017-10-13,76.47,15.1,87.7,5.668,38.7
2017-10-14,202.46200000000002,12.4,84.0,0.042,22.1
2017-10-15,161.34,14.4,79.5,0.0,38.5
2017-10-16,72.444,11.6,92.4,5.812,28.6
2017-10-17,70.479,12.5,84.6,1.197,52.9
2017-10-18,99.643,9.9,87.4,0.387,17.8
2017-10-19,100.747,11.8,91.4,0.903,12.2
2017-10-20,111.88,12.2,90.3,7.293,12.2
2017-10-21,139.72,11.5,88.5,4.375,20.2
2017-10-22,208.035,10.7,84.9,0.726,26.7
2017-10-23,169.35999999999999,10.1,90.3,1.834,21.2
2017-10-24,174.25,10.9,87.1,1.002,28.4
2017-10-25,124.269,11.0,84.5,0.169,38.0
2017-10-26,179.247,10.8,81.7,0.008,25.7
2017-10-27,243.87,7.6,82.3,0.01,23.4
2017-10-28,179.40800000000002,12.7,81.7,0.016,37.9
2017-10-29,269.806,7.0,69.8,0.008,19.9
2017-10-30,118.631,3.7,89.1,0.0,20.5
