,daily,temp,humidity,precip,windspeed
2018-09-25,57.149,10.6,82.1,0.161,34.7
2018-09-26,47.687,15.8,90.3,1.099,33.5
2018-09-27,48.592999999999996,12.8,80.1,0.364,33.6
2018-09-28,11.695,7.9,78.0,0.0,16.5
2018-09-29,38.083,9.9,80.4,0.0,34.1
2018-09-30,48.123,9.4,73.3,0.538,28.0
2018-10-07,10.058,8.5,87.6,2.705,44.7
2018-10-08,88.08099999999999,13.6,88.8,3.682,39.3
2018-10-09,46.534,13.9,87.1,8.224,36.0
2018-10-10,29.227,14.6,80.5,2.061,24.3
2018-10-11,48.382,13.4,88.3,1.157,19.3
2018-10-12,73.77,11.9,87.0,12.802,35.1
2018-10-13,92.914,12.3,92.6,13.812,26.3
2018-10-14,53.132999999999996,8.6,86.3,0.486,20.4
2018-10-15,21.996000000000002,6.5,86.9,0.0,10.0
2018-10-16,80.986,9.7,89.3,0.22,27.5
2018-10-17,33.753,9.7,82.3,0.124,20.2
2018-10-18,27.37,6.2,87.0,0.101,13.3
2018-10-19,55.052,8.6,86.5,0.01,23.0
2018-10-20,70.931,11.7,93.6,0.147,25.2
2018-10-21,70.78999999999999,12.4,81.1,0.741,30.8
2018-10-22,7.681,9.3,75.0,0.008,39.8
2018-10-23,58.089999999999996,12.3,81.8,0.088,44.5
2018-10-24,78.372,11.6,80.5,0.032,30.0
2018-10-25,27.879,11.4,86.7,0.04,27.0
2018-10-26,95.71600000000001,6.3,74.3,0.345,24.7
2018-10-27,54.927,4.2,67.5,0.01,20.0
2018-10-28,71.213,2.9,81.4,0.055,11.2
2018-10-29,58.757999999999996,-0.3,91.3,0.228,10.8
2018-10-30,62.603,3.6,92.1,1.729,10.6
2018-10-31,75.906,5.0,89.8,1.602,15.3
2018-11-01,38.037,4.7,90.6,5.182,16.6
2018-11-03,32.654,12.5,85.4,8.598,32.8
2018-11-07,31.375999999999998,11.2,85.9,2.055,21.5
2018-11-08,38.736,7.0,88.4,0.795,15.0
2018-11-09,26.051,9.6,81.5,6.091,32.6
2018-11-10,40.067,8.7,85.7,8.675,20.9
2018-11-11,103.298,6.0,95.6,5.732,10.3
2018-11-12,77.454,9.0,85.0,0.535,17.9
2018-11-13,37.841,9.0,85.9,1.115,29.6
2018-11-14,93.726,12.5,86.8,8.624,31.0
2018-11-15,92.069,12.0,79.2,0.133,28.4
2018-11-16,45.515,8.7,94.4,1.149,11.4
2018-11-18,10.462,7.0,89.2,0.053,13.6
2018-11-19,121.884,6.9,84.1,0.364,20.9
2018-11-20,30.323999999999998,5.8,85.3,2.271,31.1
2018-11-21,22.386000000000003,5.0,86.1,14.802,34.2
2018-11-22,86.16499999999999,2.5,96.8,1.067,9.0
2018-11-23,69.846,6.2,95.4,2.577,13.0
2018-11-24,56.452,4.7,96.4,1.266,10.0
2018-11-25,99.599,4.7,90.6,3.667,18.6
2018-11-26,12.676,3.6,91.8,1.606,13.1
2018-11-27,95.19200000000001,4.6,88.3,3.256,28.1
2018-11-28,57.093,9.2,87.9,9.765,45.9
2018-11-29,116.166,8.1,86.0,16.756,32.8
2018-11-30,27.772,6.0,84.1,5.611,39.2
2018-12-07,41.004000000000005,7.2,86.4,11.066,42.4
2018-12-08,46.01,7.3,81.7,3.215,36.3
2018-12-09,39.102999999999994,3.1,86.2,0.008,13.4
2018-12-10,17.687,0.7,94.1,0.164,8.3
2018-12-11,99.546,3.5,96.6,0.117,9.4
2018-12-12,60.304,5.9,84.2,0.008,22.7
2018-12-13,37.292,3.6,69.8,0.0,19.2
2018-12-14,21.761000000000003,1.0,75.9,0.0,16.4
2018-12-15,101.121,2.1,76.1,10.658,30.3
2018-12-16,34.772,3.6,90.8,15.299,24.2
2018-12-17,26.797,3.9,94.5,0.745,24.3
2018-12-18,18.127,9.3,83.7,6.911,28.6
2018-12-19,88.73700000000001,4.9,89.6,0.446,11.8
2018-12-20,127.812,5.1,93.4,0.861,15.1
2018-12-21,126.44200000000001,5.2,95.3,1.779,12.6
2018-12-22,105.385,6.0,92.6,0.263,22.5
